Fecha,Tipo,Almacen,ID_Producto,Producto,Cantidad_Stock
2024-08-24,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,7
2024-08-24,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,2
2024-08-24,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,5
2024-08-24,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,3
2024-08-24,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,2
2024-08-24,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,1
2024-08-24,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2024-08-24,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,7
2024-08-24,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,1
2024-08-24,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,0
2024-08-24,Control Stock diario,SURCO,42,"LLANTAS 18""",48
2024-08-24,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,5
2024-08-24,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,0
2024-08-24,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2024-08-24,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,8
2024-08-24,Control Stock diario,SURCO,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,0
2024-08-24,Control Stock diario,LA MOLINA,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2024-08-24,Control Stock diario,LA MOLINA,1,AUTO HONDA ACCORD 2014,0
2024-08-24,Control Stock diario,LA MOLINA,7,AUTO HONDA CITY 2016,0
2024-08-24,Control Stock diario,LA MOLINA,8,CAMIONETA HONDA ELEMENT 2013,1
2024-08-24,Control Stock diario,LA MOLINA,9,CAMIONETA HONDA CROSSTOUR 2013,0
2024-08-24,Control Stock diario,SURCO,40,AMORTIGUADORES DELANTEROS,26
2024-08-24,Control Stock diario,LA MOLINA,5,AUTO HONDA PILOT 2013,0
2024-08-24,Control Stock diario,LA MOLINA,39,FILTRO DE COMBUSTIBLE,1
2024-08-26,Salida,SURCO,5,AUTO HONDA PILOT 2013,-1
2024-08-26,Salida,SURCO,42,"LLANTAS 18""",-19
2024-08-26,Salida,SURCO,43,BATERÍA DE 18 PLACAS,-1
2024-08-25,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,0
2024-08-25,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,4
2024-08-25,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,1
2024-08-25,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",50
2024-08-25,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,23
2024-08-25,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,95
2024-08-25,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,3
2024-08-25,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,7
2024-08-25,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,5
2024-08-25,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,6
2024-08-25,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,2
2024-08-25,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,5
2024-08-25,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,3
2024-08-25,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,2
2024-08-25,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,1
2024-08-25,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2024-08-25,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,7
2024-08-25,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,1
2024-08-25,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,0
2024-08-25,Control Stock diario,SURCO,42,"LLANTAS 18""",29
2024-08-25,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,5
2024-08-25,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,0
2024-08-25,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2024-08-25,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,8
2024-08-25,Control Stock diario,SURCO,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,0
2024-08-25,Control Stock diario,LA MOLINA,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2024-08-25,Control Stock diario,LA MOLINA,1,AUTO HONDA ACCORD 2014,0
2024-08-25,Control Stock diario,LA MOLINA,7,AUTO HONDA CITY 2016,0
2024-08-25,Control Stock diario,LA MOLINA,8,CAMIONETA HONDA ELEMENT 2013,1
2024-08-25,Control Stock diario,LA MOLINA,9,CAMIONETA HONDA CROSSTOUR 2013,0
2024-08-25,Control Stock diario,SURCO,40,AMORTIGUADORES DELANTEROS,26
2024-08-25,Control Stock diario,LA MOLINA,5,AUTO HONDA PILOT 2013,0
2024-08-25,Control Stock diario,LA MOLINA,39,FILTRO DE COMBUSTIBLE,1
2024-08-27,Salida,SURCO,1,AUTO HONDA ACCORD 2014,-1
2024-08-27,Salida,SURCO,3,AUTO HONDA ODISSEY 2013,-1
2024-08-27,Salida,LA MOLINA,3,AUTO HONDA ODISSEY 2013,-1
2024-08-27,Salida,SURCO,3,AUTO HONDA ODISSEY 2013,-1
2024-08-27,Salida,SURCO,7,AUTO HONDA CITY 2016,-1
2024-08-27,Salida,LA MOLINA,42,"LLANTAS 18""",-11
2024-08-26,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,0
2024-08-26,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,4
2024-08-26,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,1
2024-08-26,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",39
2024-08-26,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,23
2024-08-26,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,95
2024-08-26,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,2
2024-08-26,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,7
2024-08-26,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,5
2024-08-26,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,6
2024-08-26,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,2
2024-08-26,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,4
2024-08-26,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,3
2024-08-26,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,2
2024-08-26,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,1
2024-08-26,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2024-08-26,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,5
2024-08-26,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2024-08-26,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,0
2024-08-26,Control Stock diario,SURCO,42,"LLANTAS 18""",29
2024-08-26,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,5
2024-08-26,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,0
2024-08-26,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2024-08-26,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,8
2024-08-26,Control Stock diario,SURCO,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,0
2024-08-26,Control Stock diario,LA MOLINA,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2024-08-26,Control Stock diario,LA MOLINA,1,AUTO HONDA ACCORD 2014,0
2024-08-26,Control Stock diario,LA MOLINA,7,AUTO HONDA CITY 2016,0
2024-08-26,Control Stock diario,LA MOLINA,8,CAMIONETA HONDA ELEMENT 2013,1
2024-08-26,Control Stock diario,LA MOLINA,9,CAMIONETA HONDA CROSSTOUR 2013,0
2024-08-26,Control Stock diario,SURCO,40,AMORTIGUADORES DELANTEROS,26
2024-08-26,Control Stock diario,LA MOLINA,5,AUTO HONDA PILOT 2013,0
2024-08-26,Control Stock diario,LA MOLINA,39,FILTRO DE COMBUSTIBLE,1
2024-08-28,Salida,SURCO,42,"LLANTAS 18""",-2
2024-08-27,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,0
2024-08-27,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,4
2024-08-27,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,1
2024-08-27,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",39
2024-08-27,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,23
2024-08-27,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,95
2024-08-27,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,2
2024-08-27,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,7
2024-08-27,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,5
2024-08-27,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,6
2024-08-27,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,2
2024-08-27,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,4
2024-08-27,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,3
2024-08-27,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,2
2024-08-27,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,1
2024-08-27,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2024-08-27,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,5
2024-08-27,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2024-08-27,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,0
2024-08-27,Control Stock diario,SURCO,42,"LLANTAS 18""",27
2024-08-27,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,5
2024-08-27,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,0
2024-08-27,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2024-08-27,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,8
2024-08-27,Control Stock diario,SURCO,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,0
2024-08-27,Control Stock diario,LA MOLINA,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2024-08-27,Control Stock diario,LA MOLINA,1,AUTO HONDA ACCORD 2014,0
2024-08-27,Control Stock diario,LA MOLINA,7,AUTO HONDA CITY 2016,0
2024-08-27,Control Stock diario,LA MOLINA,8,CAMIONETA HONDA ELEMENT 2013,1
2024-08-27,Control Stock diario,LA MOLINA,9,CAMIONETA HONDA CROSSTOUR 2013,0
2024-08-27,Control Stock diario,SURCO,40,AMORTIGUADORES DELANTEROS,26
2024-08-27,Control Stock diario,LA MOLINA,5,AUTO HONDA PILOT 2013,0
2024-08-27,Control Stock diario,LA MOLINA,39,FILTRO DE COMBUSTIBLE,1
2024-08-29,Salida,SURCO,7,AUTO HONDA CITY 2016,-1
2024-08-28,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,0
2024-08-28,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,4
2024-08-28,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,1
2024-08-28,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",39
2024-08-28,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,23
2024-08-28,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,95
2024-08-28,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,2
2024-08-28,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,7
2024-08-28,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,5
2024-08-28,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,6
2024-08-28,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,2
2024-08-28,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,3
2024-08-28,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,3
2024-08-28,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,2
2024-08-28,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,1
2024-08-28,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2024-08-28,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,5
2024-08-28,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2024-08-28,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,0
2024-08-28,Control Stock diario,SURCO,42,"LLANTAS 18""",27
2024-08-28,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,5
2024-08-28,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,0
2024-08-28,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2024-08-28,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,8
2024-08-28,Control Stock diario,SURCO,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,0
2024-08-28,Control Stock diario,LA MOLINA,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2024-08-28,Control Stock diario,LA MOLINA,1,AUTO HONDA ACCORD 2014,0
2024-08-28,Control Stock diario,LA MOLINA,7,AUTO HONDA CITY 2016,0
2024-08-28,Control Stock diario,LA MOLINA,8,CAMIONETA HONDA ELEMENT 2013,1
2024-08-28,Control Stock diario,LA MOLINA,9,CAMIONETA HONDA CROSSTOUR 2013,0
2024-08-28,Control Stock diario,SURCO,40,AMORTIGUADORES DELANTEROS,26
2024-08-28,Control Stock diario,LA MOLINA,5,AUTO HONDA PILOT 2013,0
2024-08-28,Control Stock diario,LA MOLINA,39,FILTRO DE COMBUSTIBLE,1
2024-08-29,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,0
2024-08-29,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,4
2024-08-29,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,1
2024-08-29,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",39
2024-08-29,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,23
2024-08-29,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,95
2024-08-29,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,2
2024-08-29,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,7
2024-08-29,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,5
2024-08-29,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,6
2024-08-29,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,2
2024-08-29,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,3
2024-08-29,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,3
2024-08-29,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,2
2024-08-29,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,1
2024-08-29,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2024-08-29,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,5
2024-08-29,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2024-08-29,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,0
2024-08-29,Control Stock diario,SURCO,42,"LLANTAS 18""",27
2024-08-29,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,5
2024-08-29,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,0
2024-08-29,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2024-08-29,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,8
2024-08-29,Control Stock diario,SURCO,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,0
2024-08-29,Control Stock diario,LA MOLINA,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2024-08-29,Control Stock diario,LA MOLINA,1,AUTO HONDA ACCORD 2014,0
2024-08-29,Control Stock diario,LA MOLINA,7,AUTO HONDA CITY 2016,0
2024-08-29,Control Stock diario,LA MOLINA,8,CAMIONETA HONDA ELEMENT 2013,1
2024-08-29,Control Stock diario,LA MOLINA,9,CAMIONETA HONDA CROSSTOUR 2013,0
2024-08-29,Control Stock diario,SURCO,40,AMORTIGUADORES DELANTEROS,26
2024-08-29,Control Stock diario,LA MOLINA,5,AUTO HONDA PILOT 2013,0
2024-08-29,Control Stock diario,LA MOLINA,39,FILTRO DE COMBUSTIBLE,1
2024-08-30,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,0
2024-08-30,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,4
2024-08-30,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,1
2024-08-30,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",39
2024-08-30,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,23
2024-08-30,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,95
2024-08-30,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,2
2024-08-30,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,7
2024-08-30,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,5
2024-08-30,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,6
2024-08-30,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,2
2024-08-30,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,3
2024-08-30,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,3
2024-08-30,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,2
2024-08-30,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,1
2024-08-30,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2024-08-30,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,5
2024-08-30,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2024-08-30,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,0
2024-08-30,Control Stock diario,SURCO,42,"LLANTAS 18""",27
2024-08-30,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,5
2024-08-30,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,0
2024-08-30,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2024-08-30,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,8
2024-08-30,Control Stock diario,SURCO,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,0
2024-08-30,Control Stock diario,LA MOLINA,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2024-08-30,Control Stock diario,LA MOLINA,1,AUTO HONDA ACCORD 2014,0
2024-08-30,Control Stock diario,LA MOLINA,7,AUTO HONDA CITY 2016,0
2024-08-30,Control Stock diario,LA MOLINA,8,CAMIONETA HONDA ELEMENT 2013,1
2024-08-30,Control Stock diario,LA MOLINA,9,CAMIONETA HONDA CROSSTOUR 2013,0
2024-08-30,Control Stock diario,SURCO,40,AMORTIGUADORES DELANTEROS,26
2024-08-30,Control Stock diario,LA MOLINA,5,AUTO HONDA PILOT 2013,0
2024-08-30,Control Stock diario,LA MOLINA,39,FILTRO DE COMBUSTIBLE,1
2024-08-31,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,0
2024-08-31,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,4
2024-08-31,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,1
2024-08-31,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",39
2024-08-31,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,23
2024-08-31,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,95
2024-08-31,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,2
2024-08-31,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,7
2024-08-31,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,5
2024-08-31,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,6
2024-08-31,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,2
2024-08-31,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,3
2024-08-31,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,3
2024-08-31,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,2
2024-08-31,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,1
2024-08-31,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2024-08-31,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,5
2024-08-31,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2024-08-31,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,0
2024-08-31,Control Stock diario,SURCO,42,"LLANTAS 18""",27
2024-08-31,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,5
2024-08-31,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,0
2024-08-31,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2024-08-31,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,8
2024-08-31,Control Stock diario,SURCO,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,0
2024-08-31,Control Stock diario,LA MOLINA,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2024-08-31,Control Stock diario,LA MOLINA,1,AUTO HONDA ACCORD 2014,0
2024-08-31,Control Stock diario,LA MOLINA,7,AUTO HONDA CITY 2016,0
2024-08-31,Control Stock diario,LA MOLINA,8,CAMIONETA HONDA ELEMENT 2013,1
2024-08-31,Control Stock diario,LA MOLINA,9,CAMIONETA HONDA CROSSTOUR 2013,0
2024-08-31,Control Stock diario,SURCO,40,AMORTIGUADORES DELANTEROS,26
2024-08-31,Control Stock diario,LA MOLINA,5,AUTO HONDA PILOT 2013,0
2024-08-31,Control Stock diario,LA MOLINA,39,FILTRO DE COMBUSTIBLE,1
2024-08-31,Cierre de Stock general,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,0
2024-08-31,Cierre de Stock general,SURCO,39,FILTRO DE COMBUSTIBLE,4
2024-08-31,Cierre de Stock general,LA MOLINA,41,AMORTIGUADORES POSTERIORES,1
2024-08-31,Cierre de Stock general,LA MOLINA,42,"LLANTAS 18""",39
2024-08-31,Cierre de Stock general,SURCO,43,BATERÍA DE 18 PLACAS,23
2024-08-31,Cierre de Stock general,LA MOLINA,40,AMORTIGUADORES DELANTEROS,95
2024-08-31,Cierre de Stock general,SURCO,1,AUTO HONDA ACCORD 2014,2
2024-08-31,Cierre de Stock general,SURCO,2,AUTO HONDA CIVIC 2014,7
2024-08-31,Cierre de Stock general,SURCO,4,AUTO HONDA CRV 2014,5
2024-08-31,Cierre de Stock general,SURCO,5,AUTO HONDA PILOT 2013,6
2024-08-31,Cierre de Stock general,SURCO,6,AUTO HONDA FIT 2016,2
2024-08-31,Cierre de Stock general,SURCO,7,AUTO HONDA CITY 2016,3
2024-08-31,Cierre de Stock general,SURCO,8,CAMIONETA HONDA ELEMENT 2013,3
2024-08-31,Cierre de Stock general,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,2
2024-08-31,Cierre de Stock general,SURCO,10,CAMIONETA HONDA CR-Z 2015,1
2024-08-31,Cierre de Stock general,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2024-08-31,Cierre de Stock general,SURCO,3,AUTO HONDA ODISSEY 2013,5
2024-08-31,Cierre de Stock general,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2024-08-31,Cierre de Stock general,LA MOLINA,43,BATERÍA DE 18 PLACAS,0
2024-08-31,Cierre de Stock general,SURCO,42,"LLANTAS 18""",27
2024-08-31,Cierre de Stock general,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,5
2024-08-31,Cierre de Stock general,LA MOLINA,6,AUTO HONDA FIT 2016,0
2024-08-31,Cierre de Stock general,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2024-08-31,Cierre de Stock general,LA MOLINA,4,AUTO HONDA CRV 2014,8
2024-08-31,Cierre de Stock general,SURCO,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,0
2024-08-31,Cierre de Stock general,LA MOLINA,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2024-08-31,Cierre de Stock general,LA MOLINA,1,AUTO HONDA ACCORD 2014,0
2024-08-31,Cierre de Stock general,LA MOLINA,7,AUTO HONDA CITY 2016,0
2024-08-31,Cierre de Stock general,LA MOLINA,8,CAMIONETA HONDA ELEMENT 2013,1
2024-08-31,Cierre de Stock general,LA MOLINA,9,CAMIONETA HONDA CROSSTOUR 2013,0
2024-08-31,Cierre de Stock general,SURCO,40,AMORTIGUADORES DELANTEROS,26
2024-08-31,Cierre de Stock general,LA MOLINA,5,AUTO HONDA PILOT 2013,0
2024-08-31,Cierre de Stock general,LA MOLINA,39,FILTRO DE COMBUSTIBLE,1
2024-09-02,Salida,SURCO,39,FILTRO DE COMBUSTIBLE,-1
2024-09-02,Salida,LA MOLINA,42,"LLANTAS 18""",-12
2024-09-02,Salida,SURCO,42,"LLANTAS 18""",-15
2024-09-01,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,0
2024-09-01,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,3
2024-09-01,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,1
2024-09-01,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",27
2024-09-01,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,23
2024-09-01,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,95
2024-09-01,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,2
2024-09-01,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,7
2024-09-01,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,5
2024-09-01,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,6
2024-09-01,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,2
2024-09-01,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,3
2024-09-01,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,3
2024-09-01,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,2
2024-09-01,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,1
2024-09-01,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
