id_venta,Fecha,Cliente,Almacen,Producto,Cantidad_Vendida,Precio_Venta,Monto_Venta,Vendedor,TIPO_PRODUCTO
2339,2024-08-20,Cliente 36,LA MOLINA,AMORTIGUADORES POSTERIORES,4,82.0,328.0,Vendedor 5,REPUESTOS
2340,2024-08-20,Cliente 11,SURCO,"LLANTAS 18""",1,79.0,79.0,Vendedor 6,REPUESTOS
2341,2024-08-20,Cliente 23,SURCO,BATERÍA DE 18 PLACAS,2,107.8,215.6,Vendedor 9,REPUESTOS
2342,2024-08-21,Cliente 31,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,109.2,546.0,Vendedor 10,REPUESTOS
2343,2024-08-21,Cliente 1,LA MOLINA,AMORTIGUADORES DELANTEROS,2,261.5,523.0,Vendedor 9,REPUESTOS
2344,2024-08-21,Cliente 10,SURCO,AMORTIGUADORES POSTERIORES,1,82.0,82.0,Vendedor 7,REPUESTOS
2345,2024-08-21,Cliente 4,LA MOLINA,"LLANTAS 18""",4,79.0,316.0,Vendedor 6,REPUESTOS
2346,2024-08-21,Cliente 46,LA MOLINA,BATERÍA DE 18 PLACAS,1,107.8,107.8,Vendedor 8,REPUESTOS
2347,2024-08-22,Cliente 23,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,109.2,218.4,Vendedor 8,REPUESTOS
2348,2024-08-22,Cliente 18,LA MOLINA,AMORTIGUADORES DELANTEROS,3,261.5,784.5,Vendedor 7,REPUESTOS
2349,2024-08-22,Cliente 41,SURCO,"LLANTAS 18""",2,79.0,158.0,Vendedor 2,REPUESTOS
2350,2024-08-22,Cliente 50,LA MOLINA,BATERÍA DE 18 PLACAS,1,107.8,107.8,Vendedor 6,REPUESTOS
2351,2024-08-23,Cliente 41,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,109.2,218.4,Vendedor 2,REPUESTOS
2352,2024-08-23,Cliente 6,SURCO,AMORTIGUADORES DELANTEROS,1,261.5,261.5,Vendedor 3,REPUESTOS
2353,2024-08-23,Cliente 48,SURCO,"LLANTAS 18""",1,79.0,79.0,Vendedor 5,REPUESTOS
2354,2024-08-23,Cliente 28,SURCO,BATERÍA DE 18 PLACAS,2,107.8,215.6,Vendedor 9,REPUESTOS
2355,2024-08-24,Cliente 32,SURCO,AMORTIGUADORES DELANTEROS,2,261.5,523.0,Vendedor 9,REPUESTOS
2356,2024-08-24,Cliente 26,SURCO,"LLANTAS 18""",4,79.0,316.0,Vendedor 1,REPUESTOS
2357,2024-09-01,Cliente 14,LA MOLINA,AUTO HONDA ACCORD 2014,1,20500.0,20500.0,Vendedor 1,AUTOS
2358,2024-09-01,Cliente 14,LA MOLINA,AUTO HONDA CIVIC 2014,1,24500.0,24500.0,Vendedor 5,AUTOS
2359,2024-09-01,Cliente 30,SURCO,AUTO HONDA CRV 2014,1,26000.0,26000.0,Vendedor 10,AUTOS
2360,2024-09-01,Cliente 4,SURCO,AUTO HONDA PILOT 2013,1,25000.0,25000.0,Vendedor 6,AUTOS
2361,2024-09-02,Cliente 1,SURCO,AUTO HONDA ACCORD 2014,1,20500.0,20500.0,Vendedor 6,AUTOS
2362,2024-09-02,Cliente 26,SURCO,AUTO HONDA CIVIC 2014,1,24500.0,24500.0,Vendedor 6,AUTOS
2363,2024-09-02,Cliente 7,SURCO,AUTO HONDA CRV 2014,1,26000.0,26000.0,Vendedor 7,AUTOS
2364,2024-09-02,Cliente 13,SURCO,AUTO HONDA PILOT 2013,1,25000.0,25000.0,Vendedor 2,AUTOS
2365,2024-09-03,Cliente 10,SURCO,AUTO HONDA ACCORD 2014,1,20500.0,20500.0,Vendedor 5,AUTOS
2366,2024-09-03,Cliente 31,SURCO,AUTO HONDA CIVIC 2014,1,24500.0,24500.0,Vendedor 7,AUTOS
2367,2024-09-03,Cliente 20,LA MOLINA,AUTO HONDA CRV 2014,1,26000.0,26000.0,Vendedor 6,AUTOS
2368,2024-09-03,Cliente 12,SURCO,AUTO HONDA PILOT 2013,1,25000.0,25000.0,Vendedor 9,AUTOS
2369,2024-09-03,Cliente 29,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,126.6,253.2,Vendedor 8,REPUESTOS
2370,2024-09-03,Cliente 9,SURCO,FILTRO DE COMBUSTIBLE,1,119.2,119.2,Vendedor 6,REPUESTOS
2371,2024-09-03,Cliente 23,SURCO,AMORTIGUADORES DELANTEROS,2,241.0,482.0,Vendedor 4,REPUESTOS
2372,2024-09-03,Cliente 19,SURCO,AMORTIGUADORES POSTERIORES,1,128.3,128.3,Vendedor 1,REPUESTOS
2373,2024-09-03,Cliente 27,LA MOLINA,"LLANTAS 18""",1,76.5,76.5,Vendedor 6,REPUESTOS
2374,2024-09-03,Cliente 43,SURCO,BATERÍA DE 18 PLACAS,1,101.1,101.1,Vendedor 4,REPUESTOS
2375,2024-09-04,Cliente 43,LA MOLINA,AUTO HONDA ACCORD 2014,1,20500.0,20500.0,Vendedor 5,AUTOS
2376,2024-09-04,Cliente 27,SURCO,AUTO HONDA CIVIC 2014,1,24500.0,24500.0,Vendedor 8,AUTOS
2377,2024-09-04,Cliente 44,SURCO,AUTO HONDA PILOT 2013,1,25000.0,25000.0,Vendedor 3,AUTOS
2378,2024-09-04,Cliente 33,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,126.6,253.2,Vendedor 7,REPUESTOS
2379,2024-09-04,Cliente 8,LA MOLINA,FILTRO DE COMBUSTIBLE,1,119.2,119.2,Vendedor 2,REPUESTOS
2380,2024-09-04,Cliente 10,SURCO,AMORTIGUADORES DELANTEROS,1,241.0,241.0,Vendedor 6,REPUESTOS
2381,2024-09-04,Cliente 50,SURCO,AMORTIGUADORES POSTERIORES,5,128.3,641.5,Vendedor 4,REPUESTOS
2382,2024-09-04,Cliente 28,LA MOLINA,"LLANTAS 18""",1,76.5,76.5,Vendedor 10,REPUESTOS
2383,2024-09-04,Cliente 31,LA MOLINA,BATERÍA DE 18 PLACAS,1,101.1,101.1,Vendedor 5,REPUESTOS
2384,2024-09-05,Cliente 32,LA MOLINA,AUTO HONDA ACCORD 2014,1,20500.0,20500.0,Vendedor 2,AUTOS
2385,2024-09-05,Cliente 16,SURCO,AUTO HONDA PILOT 2013,1,25000.0,25000.0,Vendedor 10,AUTOS
2386,2024-09-05,Cliente 16,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,126.6,126.6,Vendedor 5,REPUESTOS
2387,2024-09-05,Cliente 45,LA MOLINA,AMORTIGUADORES DELANTEROS,1,241.0,241.0,Vendedor 4,REPUESTOS
2388,2024-09-05,Cliente 31,SURCO,AMORTIGUADORES POSTERIORES,4,128.3,513.2,Vendedor 2,REPUESTOS
2389,2024-09-05,Cliente 13,SURCO,"LLANTAS 18""",3,76.5,229.5,Vendedor 10,REPUESTOS
2390,2024-09-05,Cliente 8,SURCO,BATERÍA DE 18 PLACAS,1,101.1,101.1,Vendedor 3,REPUESTOS
2391,2024-09-06,Cliente 3,SURCO,AUTO HONDA ACCORD 2014,1,20500.0,20500.0,Vendedor 5,AUTOS
2392,2024-09-06,Cliente 28,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,126.6,126.6,Vendedor 1,REPUESTOS
2393,2024-09-06,Cliente 4,SURCO,AMORTIGUADORES DELANTEROS,1,241.0,241.0,Vendedor 7,REPUESTOS
2394,2024-09-06,Cliente 45,LA MOLINA,AMORTIGUADORES POSTERIORES,4,128.3,513.2,Vendedor 4,REPUESTOS
2395,2024-09-06,Cliente 28,LA MOLINA,"LLANTAS 18""",1,76.5,76.5,Vendedor 8,REPUESTOS
2396,2024-09-06,Cliente 42,LA MOLINA,BATERÍA DE 18 PLACAS,1,101.1,101.1,Vendedor 1,REPUESTOS
2397,2024-09-07,Cliente 8,SURCO,AUTO HONDA ACCORD 2014,1,20500.0,20500.0,Vendedor 5,AUTOS
2398,2024-09-07,Cliente 23,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,126.6,253.2,Vendedor 7,REPUESTOS
2399,2024-09-07,Cliente 4,LA MOLINA,AMORTIGUADORES DELANTEROS,1,241.0,241.0,Vendedor 3,REPUESTOS
2400,2024-09-07,Cliente 4,LA MOLINA,AMORTIGUADORES POSTERIORES,1,128.3,128.3,Vendedor 6,REPUESTOS
2401,2024-09-07,Cliente 31,LA MOLINA,"LLANTAS 18""",1,76.5,76.5,Vendedor 5,REPUESTOS
2402,2024-09-07,Cliente 12,LA MOLINA,BATERÍA DE 18 PLACAS,1,101.1,101.1,Vendedor 5,REPUESTOS
2403,2024-09-08,Cliente 22,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,126.6,253.2,Vendedor 5,REPUESTOS
2404,2024-09-08,Cliente 43,SURCO,AMORTIGUADORES DELANTEROS,1,241.0,241.0,Vendedor 1,REPUESTOS
2405,2024-09-08,Cliente 22,LA MOLINA,AMORTIGUADORES POSTERIORES,5,128.3,641.5,Vendedor 6,REPUESTOS
2406,2024-09-08,Cliente 48,LA MOLINA,"LLANTAS 18""",3,76.5,229.5,Vendedor 10,REPUESTOS
2407,2024-09-08,Cliente 42,SURCO,BATERÍA DE 18 PLACAS,2,101.1,202.2,Vendedor 5,REPUESTOS
2408,2024-09-09,Cliente 38,SURCO,AUTO HONDA FIT 2016,1,28000.0,28000.0,Vendedor 7,AUTOS
2409,2024-09-09,Cliente 7,SURCO,AUTO HONDA CITY 2016,1,28500.0,28500.0,Vendedor 3,AUTOS
2410,2024-09-09,Cliente 3,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,126.6,379.8,Vendedor 10,REPUESTOS
2411,2024-09-09,Cliente 13,SURCO,AMORTIGUADORES DELANTEROS,3,241.0,723.0,Vendedor 8,REPUESTOS
2412,2024-09-09,Cliente 20,LA MOLINA,"LLANTAS 18""",1,76.5,76.5,Vendedor 8,REPUESTOS
2413,2024-09-09,Cliente 3,SURCO,BATERÍA DE 18 PLACAS,1,101.1,101.1,Vendedor 3,REPUESTOS
2414,2024-09-10,Cliente 27,SURCO,AUTO HONDA FIT 2016,1,28000.0,28000.0,Vendedor 9,AUTOS
2415,2024-09-10,Cliente 49,SURCO,AUTO HONDA CITY 2016,1,28500.0,28500.0,Vendedor 9,AUTOS
2416,2024-09-10,Cliente 29,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,126.6,253.2,Vendedor 2,REPUESTOS
2417,2024-09-10,Cliente 31,SURCO,AMORTIGUADORES DELANTEROS,2,241.0,482.0,Vendedor 7,REPUESTOS
2418,2024-09-10,Cliente 11,SURCO,"LLANTAS 18""",3,76.5,229.5,Vendedor 10,REPUESTOS
2419,2024-09-10,Cliente 19,LA MOLINA,BATERÍA DE 18 PLACAS,2,101.1,202.2,Vendedor 1,REPUESTOS
2420,2024-09-11,Cliente 45,SURCO,AUTO HONDA FIT 2016,1,28000.0,28000.0,Vendedor 4,AUTOS
2421,2024-09-11,Cliente 32,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,126.6,253.2,Vendedor 9,REPUESTOS
2422,2024-09-11,Cliente 11,LA MOLINA,AMORTIGUADORES DELANTEROS,3,241.0,723.0,Vendedor 8,REPUESTOS
2423,2024-09-11,Cliente 26,LA MOLINA,"LLANTAS 18""",2,76.5,153.0,Vendedor 10,REPUESTOS
2424,2024-09-12,Cliente 12,SURCO,AUTO HONDA FIT 2016,1,28000.0,28000.0,Vendedor 1,AUTOS
2425,2024-09-12,Cliente 38,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,126.6,126.6,Vendedor 1,REPUESTOS
2426,2024-09-12,Cliente 33,LA MOLINA,AMORTIGUADORES DELANTEROS,3,241.0,723.0,Vendedor 9,REPUESTOS
2427,2024-09-12,Cliente 19,SURCO,"LLANTAS 18""",3,76.5,229.5,Vendedor 5,REPUESTOS
2428,2024-09-13,Cliente 3,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,126.6,253.2,Vendedor 9,REPUESTOS
2429,2024-09-13,Cliente 3,LA MOLINA,AMORTIGUADORES DELANTEROS,1,241.0,241.0,Vendedor 3,REPUESTOS
2430,2024-09-13,Cliente 4,SURCO,"LLANTAS 18""",1,76.5,76.5,Vendedor 4,REPUESTOS
2431,2024-09-14,Cliente 41,LA MOLINA,AMORTIGUADORES DELANTEROS,1,241.0,241.0,Vendedor 10,REPUESTOS
2432,2024-09-17,Cliente 12,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,126.6,253.2,Vendedor 5,REPUESTOS
2433,2024-09-17,Cliente 35,SURCO,FILTRO DE COMBUSTIBLE,1,119.2,119.2,Vendedor 10,REPUESTOS
2434,2024-09-17,Cliente 42,LA MOLINA,AMORTIGUADORES DELANTEROS,1,241.0,241.0,Vendedor 5,REPUESTOS
2435,2024-09-17,Cliente 15,LA MOLINA,AMORTIGUADORES POSTERIORES,4,128.3,513.2,Vendedor 6,REPUESTOS
2436,2024-09-17,Cliente 38,SURCO,"LLANTAS 18""",3,76.5,229.5,Vendedor 7,REPUESTOS
2437,2024-09-17,Cliente 15,LA MOLINA,BATERÍA DE 18 PLACAS,1,101.1,101.1,Vendedor 7,REPUESTOS
2438,2024-09-18,Cliente 31,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,126.6,379.8,Vendedor 2,REPUESTOS
2439,2024-09-18,Cliente 12,LA MOLINA,FILTRO DE COMBUSTIBLE,1,119.2,119.2,Vendedor 8,REPUESTOS
2440,2024-09-18,Cliente 13,SURCO,AMORTIGUADORES DELANTEROS,2,241.0,482.0,Vendedor 10,REPUESTOS
2441,2024-09-18,Cliente 42,SURCO,AMORTIGUADORES POSTERIORES,8,128.3,1026.4,Vendedor 5,REPUESTOS
2442,2024-09-18,Cliente 11,LA MOLINA,"LLANTAS 18""",1,76.5,76.5,Vendedor 3,REPUESTOS
2443,2024-09-18,Cliente 5,SURCO,BATERÍA DE 18 PLACAS,2,101.1,202.2,Vendedor 3,REPUESTOS
2444,2024-09-19,Cliente 16,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,126.6,126.6,Vendedor 8,REPUESTOS
2445,2024-09-19,Cliente 47,SURCO,AMORTIGUADORES DELANTEROS,4,241.0,964.0,Vendedor 9,REPUESTOS
2446,2024-09-19,Cliente 39,SURCO,AMORTIGUADORES POSTERIORES,2,128.3,256.6,Vendedor 2,REPUESTOS
2447,2024-09-19,Cliente 2,LA MOLINA,"LLANTAS 18""",4,76.5,306.0,Vendedor 2,REPUESTOS
2448,2024-09-19,Cliente 9,SURCO,BATERÍA DE 18 PLACAS,1,101.1,101.1,Vendedor 4,REPUESTOS
2449,2024-09-20,Cliente 10,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,126.6,126.6,Vendedor 10,REPUESTOS
2450,2024-09-20,Cliente 7,SURCO,AMORTIGUADORES DELANTEROS,1,241.0,241.0,Vendedor 9,REPUESTOS
2451,2024-09-20,Cliente 13,LA MOLINA,AMORTIGUADORES POSTERIORES,6,128.3,769.8,Vendedor 3,REPUESTOS
2452,2024-09-20,Cliente 11,LA MOLINA,"LLANTAS 18""",4,76.5,306.0,Vendedor 5,REPUESTOS
2453,2024-09-20,Cliente 10,LA MOLINA,BATERÍA DE 18 PLACAS,3,101.1,303.3,Vendedor 4,REPUESTOS
2454,2024-09-21,Cliente 41,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,126.6,126.6,Vendedor 9,REPUESTOS
2455,2024-09-21,Cliente 3,SURCO,AMORTIGUADORES DELANTEROS,1,241.0,241.0,Vendedor 2,REPUESTOS
2456,2024-09-21,Cliente 33,SURCO,"LLANTAS 18""",3,76.5,229.5,Vendedor 7,REPUESTOS
2457,2024-09-21,Cliente 15,SURCO,BATERÍA DE 18 PLACAS,2,101.1,202.2,Vendedor 1,REPUESTOS
2458,2024-09-22,Cliente 25,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,126.6,253.2,Vendedor 3,REPUESTOS
2459,2024-09-22,Cliente 15,LA MOLINA,AMORTIGUADORES DELANTEROS,3,241.0,723.0,Vendedor 7,REPUESTOS
2460,2024-09-22,Cliente 32,SURCO,"LLANTAS 18""",4,76.5,306.0,Vendedor 3,REPUESTOS
2461,2024-09-22,Cliente 7,LA MOLINA,BATERÍA DE 18 PLACAS,1,101.1,101.1,Vendedor 5,REPUESTOS
2462,2024-09-23,Cliente 40,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,126.6,379.8,Vendedor 6,REPUESTOS
2463,2024-09-23,Cliente 6,LA MOLINA,AMORTIGUADORES DELANTEROS,1,241.0,241.0,Vendedor 1,REPUESTOS
2464,2024-09-23,Cliente 28,LA MOLINA,"LLANTAS 18""",1,76.5,76.5,Vendedor 9,REPUESTOS
2465,2024-09-24,Cliente 10,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,126.6,379.8,Vendedor 5,REPUESTOS
2466,2024-09-24,Cliente 23,LA MOLINA,AMORTIGUADORES DELANTEROS,5,241.0,1205.0,Vendedor 2,REPUESTOS
2467,2024-09-25,Cliente 46,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,126.6,506.4,Vendedor 2,REPUESTOS
2468,2024-09-25,Cliente 50,SURCO,AMORTIGUADORES DELANTEROS,1,241.0,241.0,Vendedor 3,REPUESTOS
2469,2024-09-26,Cliente 5,SURCO,AMORTIGUADORES DELANTEROS,1,241.0,241.0,Vendedor 2,REPUESTOS
2470,2024-10-01,Cliente 16,SURCO,AUTO HONDA ACCORD 2014,1,28500.0,28500.0,Vendedor 6,AUTOS
2471,2024-10-01,Cliente 14,SURCO,AUTO HONDA CIVIC 2014,1,26000.0,26000.0,Vendedor 1,AUTOS
2472,2024-10-01,Cliente 36,LA MOLINA,AUTO HONDA ODISSEY 2013,1,30000.0,30000.0,Vendedor 8,AUTOS
2473,2024-10-01,Cliente 8,SURCO,AUTO HONDA CRV 2014,1,23000.0,23000.0,Vendedor 1,AUTOS
2474,2024-10-01,Cliente 24,SURCO,AUTO HONDA FIT 2016,1,27500.0,27500.0,Vendedor 3,AUTOS
2475,2024-10-01,Cliente 30,SURCO,AUTO HONDA CITY 2016,1,24000.0,24000.0,Vendedor 3,AUTOS
2476,2024-10-02,Cliente 48,LA MOLINA,AUTO HONDA ACCORD 2014,1,28500.0,28500.0,Vendedor 3,AUTOS
2477,2024-10-02,Cliente 45,SURCO,AUTO HONDA CIVIC 2014,1,26000.0,26000.0,Vendedor 3,AUTOS
2478,2024-10-02,Cliente 47,LA MOLINA,AUTO HONDA ODISSEY 2013,1,30000.0,30000.0,Vendedor 1,AUTOS
2479,2024-10-02,Cliente 24,LA MOLINA,AUTO HONDA CRV 2014,1,23000.0,23000.0,Vendedor 1,AUTOS
2480,2024-10-02,Cliente 43,SURCO,AUTO HONDA CITY 2016,1,24000.0,24000.0,Vendedor 10,AUTOS
2481,2024-10-03,Cliente 10,LA MOLINA,AUTO HONDA ACCORD 2014,1,28500.0,28500.0,Vendedor 2,AUTOS
2482,2024-10-03,Cliente 5,LA MOLINA,AUTO HONDA CIVIC 2014,1,26000.0,26000.0,Vendedor 1,AUTOS
2483,2024-10-03,Cliente 10,LA MOLINA,AUTO HONDA ODISSEY 2013,1,30000.0,30000.0,Vendedor 3,AUTOS
2484,2024-10-03,Cliente 48,SURCO,AUTO HONDA CITY 2016,1,24000.0,24000.0,Vendedor 3,AUTOS
2485,2024-10-03,Cliente 27,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,128.6,257.2,Vendedor 6,REPUESTOS
2486,2024-10-03,Cliente 42,LA MOLINA,FILTRO DE COMBUSTIBLE,1,118.0,118.0,Vendedor 1,REPUESTOS
2487,2024-10-03,Cliente 10,SURCO,AMORTIGUADORES DELANTEROS,2,272.5,545.0,Vendedor 1,REPUESTOS
2488,2024-10-03,Cliente 33,SURCO,AMORTIGUADORES POSTERIORES,1,129.4,129.4,Vendedor 3,REPUESTOS
2489,2024-10-03,Cliente 28,LA MOLINA,"LLANTAS 18""",1,90.9,90.9,Vendedor 8,REPUESTOS
2490,2024-10-03,Cliente 46,LA MOLINA,BATERÍA DE 18 PLACAS,2,90.3,180.6,Vendedor 4,REPUESTOS
2491,2024-10-04,Cliente 11,LA MOLINA,AUTO HONDA CIVIC 2014,1,26000.0,26000.0,Vendedor 5,AUTOS
2492,2024-10-04,Cliente 34,SURCO,AUTO HONDA ODISSEY 2013,1,30000.0,30000.0,Vendedor 7,AUTOS
2493,2024-10-04,Cliente 26,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,128.6,128.6,Vendedor 10,REPUESTOS
2494,2024-10-04,Cliente 26,SURCO,AMORTIGUADORES DELANTEROS,1,272.5,272.5,Vendedor 3,REPUESTOS
2495,2024-10-04,Cliente 31,LA MOLINA,AMORTIGUADORES POSTERIORES,1,129.4,129.4,Vendedor 6,REPUESTOS
2496,2024-10-04,Cliente 25,LA MOLINA,"LLANTAS 18""",3,90.9,272.7,Vendedor 3,REPUESTOS
2497,2024-10-04,Cliente 42,LA MOLINA,BATERÍA DE 18 PLACAS,1,90.3,90.3,Vendedor 7,REPUESTOS
2498,2024-10-05,Cliente 18,SURCO,AUTO HONDA ODISSEY 2013,1,30000.0,30000.0,Vendedor 2,AUTOS
2499,2024-10-05,Cliente 24,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,128.6,128.6,Vendedor 10,REPUESTOS
2500,2024-10-05,Cliente 16,SURCO,AMORTIGUADORES DELANTEROS,3,272.5,817.5,Vendedor 5,REPUESTOS
2501,2024-10-05,Cliente 5,SURCO,AMORTIGUADORES POSTERIORES,2,129.4,258.8,Vendedor 4,REPUESTOS
2502,2024-10-05,Cliente 49,SURCO,"LLANTAS 18""",3,90.9,272.7,Vendedor 5,REPUESTOS
2503,2024-10-05,Cliente 41,SURCO,BATERÍA DE 18 PLACAS,1,90.3,90.3,Vendedor 1,REPUESTOS
2504,2024-10-06,Cliente 18,SURCO,AUTO HONDA ODISSEY 2013,1,30000.0,30000.0,Vendedor 2,AUTOS
2505,2024-10-06,Cliente 37,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,128.6,385.8,Vendedor 8,REPUESTOS
2506,2024-10-06,Cliente 21,SURCO,AMORTIGUADORES DELANTEROS,1,272.5,272.5,Vendedor 2,REPUESTOS
2507,2024-10-06,Cliente 23,SURCO,AMORTIGUADORES POSTERIORES,3,129.4,388.2,Vendedor 5,REPUESTOS
2508,2024-10-06,Cliente 21,SURCO,"LLANTAS 18""",2,90.9,181.8,Vendedor 7,REPUESTOS
2509,2024-10-06,Cliente 45,SURCO,BATERÍA DE 18 PLACAS,2,90.3,180.6,Vendedor 2,REPUESTOS
2510,2024-10-07,Cliente 48,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,128.6,257.2,Vendedor 9,REPUESTOS
2511,2024-10-07,Cliente 2,SURCO,AMORTIGUADORES DELANTEROS,1,272.5,272.5,Vendedor 10,REPUESTOS
2512,2024-10-07,Cliente 38,LA MOLINA,AMORTIGUADORES POSTERIORES,4,129.4,517.6,Vendedor 1,REPUESTOS
2513,2024-10-07,Cliente 10,SURCO,"LLANTAS 18""",2,90.9,181.8,Vendedor 8,REPUESTOS
2514,2024-10-07,Cliente 46,SURCO,BATERÍA DE 18 PLACAS,1,90.3,90.3,Vendedor 4,REPUESTOS
2515,2024-10-08,Cliente 50,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,128.6,128.6,Vendedor 3,REPUESTOS
2516,2024-10-08,Cliente 9,LA MOLINA,AMORTIGUADORES DELANTEROS,3,272.5,817.5,Vendedor 6,REPUESTOS
2517,2024-10-08,Cliente 40,LA MOLINA,AMORTIGUADORES POSTERIORES,3,129.4,388.2,Vendedor 7,REPUESTOS
2518,2024-10-08,Cliente 16,LA MOLINA,"LLANTAS 18""",1,90.9,90.9,Vendedor 4,REPUESTOS
2519,2024-10-08,Cliente 37,SURCO,BATERÍA DE 18 PLACAS,1,90.3,90.3,Vendedor 8,REPUESTOS
2520,2024-10-09,Cliente 10,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,128.6,128.6,Vendedor 5,REPUESTOS
2521,2024-10-09,Cliente 7,LA MOLINA,AMORTIGUADORES DELANTEROS,1,272.5,272.5,Vendedor 8,REPUESTOS
2522,2024-10-09,Cliente 19,SURCO,AMORTIGUADORES POSTERIORES,3,129.4,388.2,Vendedor 3,REPUESTOS
2523,2024-10-09,Cliente 37,LA MOLINA,"LLANTAS 18""",1,90.9,90.9,Vendedor 6,REPUESTOS
2524,2024-10-09,Cliente 5,LA MOLINA,BATERÍA DE 18 PLACAS,2,90.3,180.6,Vendedor 3,REPUESTOS
2525,2024-10-10,Cliente 17,LA MOLINA,AUTO HONDA ACCORD 2014,1,28500.0,28500.0,Vendedor 8,AUTOS
2526,2024-10-10,Cliente 49,SURCO,AUTO HONDA PILOT 2013,1,20500.0,20500.0,Vendedor 8,AUTOS
2527,2024-10-10,Cliente 8,SURCO,AUTO HONDA FIT 2016,1,27500.0,27500.0,Vendedor 10,AUTOS
2528,2024-10-10,Cliente 3,SURCO,AUTO HONDA CITY 2016,1,24000.0,24000.0,Vendedor 6,AUTOS
2529,2024-10-10,Cliente 27,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,128.6,257.2,Vendedor 10,REPUESTOS
2530,2024-10-10,Cliente 24,LA MOLINA,AMORTIGUADORES DELANTEROS,2,272.5,545.0,Vendedor 9,REPUESTOS
2531,2024-10-10,Cliente 24,LA MOLINA,AMORTIGUADORES POSTERIORES,2,129.4,258.8,Vendedor 2,REPUESTOS
2532,2024-10-10,Cliente 33,LA MOLINA,"LLANTAS 18""",3,90.9,272.7,Vendedor 8,REPUESTOS
2533,2024-10-11,Cliente 40,SURCO,AUTO HONDA PILOT 2013,1,20500.0,20500.0,Vendedor 1,AUTOS
2534,2024-10-11,Cliente 45,SURCO,AUTO HONDA FIT 2016,1,27500.0,27500.0,Vendedor 9,AUTOS
2535,2024-10-11,Cliente 10,SURCO,AUTO HONDA CITY 2016,1,24000.0,24000.0,Vendedor 2,AUTOS
2536,2024-10-11,Cliente 11,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,128.6,257.2,Vendedor 10,REPUESTOS
2537,2024-10-11,Cliente 15,SURCO,AMORTIGUADORES DELANTEROS,2,272.5,545.0,Vendedor 7,REPUESTOS
2538,2024-10-11,Cliente 23,SURCO,AMORTIGUADORES POSTERIORES,1,129.4,129.4,Vendedor 8,REPUESTOS
2539,2024-10-11,Cliente 7,LA MOLINA,"LLANTAS 18""",1,90.9,90.9,Vendedor 2,REPUESTOS
2540,2024-10-12,Cliente 26,SURCO,AUTO HONDA PILOT 2013,1,20500.0,20500.0,Vendedor 7,AUTOS
2541,2024-10-12,Cliente 26,SURCO,AUTO HONDA FIT 2016,1,27500.0,27500.0,Vendedor 6,AUTOS
2542,2024-10-12,Cliente 22,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,128.6,128.6,Vendedor 10,REPUESTOS
2543,2024-10-12,Cliente 45,LA MOLINA,AMORTIGUADORES DELANTEROS,4,272.5,1090.0,Vendedor 8,REPUESTOS
2544,2024-10-12,Cliente 3,SURCO,"LLANTAS 18""",3,90.9,272.7,Vendedor 9,REPUESTOS
